"site","transect","subQuadrat","ID","fl","fs","fps","surv","time","LS","stage","density","density2","transitionJ","transitionSR","transitionLR"
"Tarifa",4,3,"TV4.3.5",1,1,8,0,2017,"LG","LR",3,9,NA,NA,NA
"Tarifa",4,3,"TV4.3.7",0,NA,NA,0,2017,"LG","J",3,9,NA,NA,NA
"Tarifa",4,3,"TV4.3.8",0,NA,NA,0,2017,"LG","SD",3,9,NA,NA,NA
"Tarifa",3,2,"TV3.2.1",0,NA,NA,1,2017,"LG","J",1,1,1,NA,NA
"Tarifa",2,7,"TV2.7.4",0,NA,NA,1,2017,"LG","J",1,1,1,NA,NA
"Tarifa",2,8,"TV2.8.4",1,1,6,0,2017,"LG","SR",2,4,NA,NA,NA
"Tarifa",2,8,"TV2.8.6",0,NA,NA,0,2017,"LG","J",2,4,NA,NA,NA
"Tarifa",1,8,"TV1.8.1",0,NA,NA,0,2017,"LG","LR",4,16,NA,NA,NA
"Tarifa",1,8,"TV1.8.5",0,NA,NA,0,2017,"LG","J",4,16,NA,NA,NA
"Tarifa",1,8,"TV1.8.6",0,NA,NA,0,2017,"LG","J",4,16,NA,NA,NA
"Tarifa",1,8,"TV1.8.7",0,NA,NA,1,2017,"LG","SD",4,16,NA,NA,NA
"Vertedero",NA,NA,"VY1.5.2",0,NA,NA,0,2017,"LG","J",NA,NA,NA,NA,NA
"Vertedero",NA,NA,"VY1.5.3",0,NA,NA,0,2017,"LG","J",NA,NA,NA,NA,NA
"Vertedero",1,5,"VY1.5.4",0,NA,NA,0,2017,"LG","J",3,9,NA,NA,NA
"Vertedero",1,5,"VY1.5.5",0,NA,NA,0,2017,"LG","SD",3,9,NA,NA,NA
"Vertedero",1,5,"VY1.5.6",0,NA,NA,1,2017,"LG","J",3,9,0,NA,NA
"Vertedero",1,6,"VY1.6.7",0,NA,NA,1,2017,"LG","J",2,4,0,NA,NA
"Vertedero",1,6,"VY1.6.8",0,NA,NA,1,2017,"LG","J",2,4,0,NA,NA
"Vertedero",1,7,"VY1.7.19",1,3,5,0,2017,"LG","LR",4,16,NA,NA,NA
"Vertedero",1,7,"VY1.7.20",1,4,5,0,2017,"LG","LR",4,16,NA,NA,NA
"Vertedero",1,7,"VY1.7.21",0,NA,NA,1,2017,"LG","SD",4,16,NA,NA,NA
"Vertedero",1,7,"VY1.7.22",0,NA,NA,0,2017,"LG","SD",4,16,NA,NA,NA
"Vertedero",1,8,"VY1.8.25",0,NA,NA,0,2017,"LG","SD",1,1,NA,NA,NA
"Vertedero",1,9,"VY1.9.62",0,NA,NA,0,2017,"LG","J",3,9,NA,NA,NA
"Vertedero",1,9,"VY1.9.63",0,NA,NA,0,2017,"LG","SD",3,9,NA,NA,NA
"Vertedero",1,9,"VY1.9.64",0,NA,NA,0,2017,"LG","SD",3,9,NA,NA,NA
"Vertedero",1,10,"VY1.10.76",1,3,3,1,2017,"LG","LR",9,81,NA,NA,0
"Vertedero",1,10,"VY1.10.77",0,NA,NA,0,2017,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,10,"VY1.10.78",0,NA,NA,0,2017,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,10,"VY1.10.79",0,NA,NA,0,2017,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,10,"VY1.10.80",0,NA,NA,0,2017,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,10,"VY1.10.81",0,NA,NA,0,2017,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,10,"VY1.10.82",0,NA,NA,0,2017,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,10,"VY1.10.83",0,NA,NA,0,2017,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,10,"VY1.10.84",0,NA,NA,0,2017,"LG","SD",9,81,NA,NA,NA
"Vertedero",2,4,"VY2.4.24",0,NA,NA,1,2017,"LG","J",4,16,0,NA,NA
"Vertedero",2,4,"VY2.4.28",0,NA,NA,1,2017,"LG","J",4,16,0,NA,NA
"Vertedero",2,4,"VY2.4.29",0,NA,NA,1,2017,"LG","J",4,16,0,NA,NA
"Vertedero",2,4,"VY2.4.31",1,2,3,1,2017,"LG","LR",4,16,NA,NA,1
"Vertedero",2,6,"VY2.6.25",1,4,1,1,2017,"LG","LR",7,49,NA,NA,1
"Vertedero",2,6,"VY2.6.26",1,3,1,0,2017,"LG","SR",7,49,NA,NA,NA
"Vertedero",2,6,"VY2.6.27",0,NA,NA,0,2017,"LG","SD",7,49,NA,NA,NA
"Vertedero",2,6,"VY2.6.28",0,NA,NA,0,2017,"LG","SD",7,49,NA,NA,NA
"Vertedero",2,6,"VY2.6.29",0,NA,NA,0,2017,"LG","SD",7,49,NA,NA,NA
"Vertedero",2,6,"VY2.6.30",0,NA,NA,0,2017,"LG","SD",7,49,NA,NA,NA
"Vertedero",2,6,"VY2.6.31",0,NA,NA,0,2017,"LG","SD",7,49,NA,NA,NA
"Vertedero",2,7,"VY2.7.2",1,1,3,0,2017,"LG","SR",1,1,NA,NA,NA
"Vertedero",3,1,"VY3.1.16",0,NA,NA,0,2017,"LG","J",8,64,NA,NA,NA
"Vertedero",3,1,"VY3.1.17",0,NA,NA,0,2017,"LG","J",8,64,NA,NA,NA
"Vertedero",3,1,"VY3.1.18",0,NA,NA,0,2017,"LG","J",8,64,NA,NA,NA
"Vertedero",3,1,"VY3.1.21",0,NA,NA,0,2017,"LG","J",8,64,NA,NA,NA
"Vertedero",3,1,"VY3.1.22",0,NA,NA,0,2017,"LG","J",8,64,NA,NA,NA
"Vertedero",3,7,"VY3.1.24",1,1,4,0,2017,"LG","LR",6,36,NA,NA,NA
"Vertedero",3,1,"VY3.1.31",0,NA,NA,0,2017,"LG","J",8,64,NA,NA,NA
"Vertedero",3,2,"VY3.1.32",0,NA,NA,0,2017,"LG","SD",1,1,NA,NA,NA
"Vertedero",3,1,"VY3.1.33",0,NA,NA,0,2017,"LG","SD",8,64,NA,NA,NA
"Vertedero",3,3,"VY3.1.34",0,NA,NA,0,2017,"LG","J",1,1,NA,NA,NA
"Vertedero",3,1,"VY3.1.35",0,NA,NA,0,2017,"LG","J",8,64,NA,NA,NA
"Vertedero",3,4,"VY3.4.3",0,NA,NA,0,2017,"LG","J",2,4,NA,NA,NA
"Vertedero",3,4,"VY3.4.4",1,1,3,0,2017,"LG","SR",2,4,NA,NA,NA
"Vertedero",3,6,"VY3.6.1",0,NA,NA,0,2017,"LG","SD",1,1,NA,NA,NA
"Vertedero",3,7,"VY3.7.3",1,2,2,0,2017,"LG","LR",6,36,NA,NA,NA
"Vertedero",3,7,"VY3.7.7",0,NA,NA,0,2017,"LG","SD",6,36,NA,NA,NA
"Vertedero",3,7,"VY3.7.8",0,NA,NA,0,2017,"LG","SD",6,36,NA,NA,NA
"Vertedero",3,7,"VY3.7.9",0,NA,NA,0,2017,"LG","SD",6,36,NA,NA,NA
"Vertedero",3,7,"VY3.7.10",0,NA,NA,0,2017,"LG","SD",6,36,NA,NA,NA
"Vertedero",3,8,"VY3.8.3",1,1,3,0,2017,"LG","SR",2,4,NA,NA,NA
"Vertedero",3,8,"VY3.8.4",1,1,3,0,2017,"LG","SR",2,4,NA,NA,NA
"Vertedero",4,4,"VY4.4.6",1,1,3,0,2017,"LG","LR",3,9,NA,NA,NA
"Vertedero",4,4,"VY4.4.7",0,NA,NA,0,2017,"LG","J",3,9,NA,NA,NA
"Vertedero",4,4,"VY4.4.8",0,NA,NA,0,2017,"LG","J",3,9,NA,NA,NA
"Vertedero",4,5,"VY4.5.71",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.72",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.73",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.74",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.75",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.76",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.77",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.78",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.79",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.80",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.81",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.82",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.83",0,NA,NA,1,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.84",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.85",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.86",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.87",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.88",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.89",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.90",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.91",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.92",0,NA,NA,1,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.93",0,NA,NA,1,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.94",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.95",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.96",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.97",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.98",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.99",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.100",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.101",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.102",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.103",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.104",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Vertedero",4,5,"VY4.5.105",0,NA,NA,0,2017,"LG","SD",35,1225,NA,NA,NA
"Tarifa",1,10,"TY1.1.3",0,NA,NA,0,2017,"LG","SD",1,1,NA,NA,NA
"SierraPlata",4,4,"SPY4.4.7",1,4,6,0,2017,"HG","LR",5,25,NA,NA,NA
"SierraPlata",4,4,"SPY4.4.9",0,NA,NA,0,2017,"HG","SD",5,25,NA,NA,NA
"SierraPlata",4,4,"SPY4.4.10",0,NA,NA,0,2017,"HG","SD",5,25,NA,NA,NA
"SierraPlata",4,4,"SPY4.4.11",0,NA,NA,0,2017,"HG","SD",5,25,NA,NA,NA
"SierraPlata",4,4,"SPY4.4.12",0,NA,NA,0,2017,"HG","SD",5,25,NA,NA,NA
"SierraPlata",4,6,"SPY4.6.5",1,2,3,0,2017,"HG","LR",1,1,NA,NA,NA
"SierraPlata",4,10,"SPY4.10.11",1,2,3,1,2017,"HG","LR",2,4,NA,NA,0
"SierraPlata",4,10,"SPY4.10.12",0,NA,NA,0,2017,"HG","J",2,4,NA,NA,NA
"SierraCarbonera",5,1,"CM5.1.1",0,NA,NA,0,2018,"LG","SD",3,9,NA,NA,NA
"SierraCarbonera",5,1,"CM5.1.2",0,NA,NA,0,2018,"LG","SD",3,9,NA,NA,NA
"SierraCarbonera",5,1,"CM5.1.3",0,NA,NA,0,2018,"LG","SD",3,9,NA,NA,NA
"Retin",1,6,"RO1.6.55",0,NA,NA,0,2018,"HG","SD",1,1,NA,NA,NA
"Retin",1,7,"RO1.7.59",0,NA,NA,0,2018,"HG","SR",1,1,NA,NA,NA
"Retin",1,8,"RO1.8.6",1,1,3,0,2018,"HG","SR",2,4,NA,NA,NA
"Retin",1,8,"RO1.8.10",1,1,3,0,2018,"HG","SR",2,4,NA,NA,NA
"Retin",2,8,"RO1.8.18",0,NA,NA,0,2018,"HG","J",2,4,NA,NA,NA
"Retin",3,8,"RO1.8.19",0,NA,NA,0,2018,"HG","J",8,64,NA,NA,NA
"Retin",4,8,"RO1.8.20",0,NA,NA,0,2018,"HG","SD",2,4,NA,NA,NA
"Retin",5,8,"RO1.8.21",0,NA,NA,0,2018,"HG","SD",1,1,NA,NA,NA
"Retin",6,8,"RO1.8.22",0,NA,NA,1,2018,"HG","SD",1,1,NA,NA,NA
"Retin",7,8,"RO1.8.23",0,NA,NA,1,2018,"HG","J",1,1,0,NA,NA
"Retin",1,9,"RO1.9.45",0,NA,NA,0,2018,"HG","SR",5,25,NA,NA,NA
"Retin",1,9,"RO1.9.49",1,2,3,1,2018,"HG","LR",5,25,NA,NA,0
"Retin",1,9,"RO1.9.51",0,NA,NA,0,2018,"HG","LR",5,25,NA,NA,NA
"Retin",1,9,"RO1.9.54",0,NA,NA,0,2018,"HG","SD",5,25,NA,NA,NA
"Retin",1,9,"RO1.9.55",0,NA,NA,0,2018,"HG","SD",5,25,NA,NA,NA
"Retin",1,10,"RO1.10.11",0,NA,NA,0,2018,"HG","J",2,4,NA,NA,NA
"Retin",1,10,"RO1.10.19",0,NA,NA,1,2018,"HG","LR",2,4,NA,NA,0
"Retin",2,10,"RO1.10.25",0,NA,NA,1,2018,"HG","SD",1,1,NA,NA,NA
"Retin",3,10,"RO1.10.26",0,NA,NA,1,2018,"HG","SD",1,1,NA,NA,NA
"Retin",4,10,"RO1.10.27",0,NA,NA,0,2018,"HG","SD",2,4,NA,NA,NA
"Retin",5,10,"RO1.10.28",0,NA,NA,1,2018,"HG","SD",1,1,NA,NA,NA
"Retin",6,10,"RO1.10.29",0,NA,NA,1,2018,"HG","J",1,1,0,NA,NA
"Retin",7,10,"RO1.10.30",0,NA,NA,0,2018,"HG","SD",1,1,NA,NA,NA
"Retin",8,10,"RO1.10.31",0,NA,NA,0,2018,"HG",NA,1,1,NA,NA,NA
"Retin",9,10,"RO1.10.32",0,NA,NA,0,2018,"HG",NA,1,1,NA,NA,NA
"Retin",10,10,"RO1.10.33",0,NA,NA,0,2018,"HG","J",1,1,NA,NA,NA
"Retin",11,10,"RO1.10.34",0,NA,NA,0,2018,"HG","J",1,1,NA,NA,NA
"Retin",12,10,"RO1.10.35",0,NA,NA,0,2018,"HG","J",1,1,NA,NA,NA
"Retin",13,10,"RO1.10.36",0,NA,NA,1,2018,"HG","J",1,1,0,NA,NA
"Retin",14,10,"RO1.10.37",0,NA,NA,0,2018,"HG","SD",1,1,NA,NA,NA
"Retin",15,10,"RO1.10.38",0,NA,NA,1,2018,"HG","J",1,1,0,NA,NA
"Retin",16,10,"RO1.10.39",0,NA,NA,1,2018,"HG","J",1,1,0,NA,NA
"Retin",17,10,"RO1.10.40",0,NA,NA,0,2018,"HG","SD",1,1,NA,NA,NA
"Retin",18,10,"RO1.10.41",0,NA,NA,1,2018,"HG","SD",1,1,NA,NA,NA
"Retin",19,10,"RO1.10.42",0,NA,NA,0,2018,"HG","SD",1,1,NA,NA,NA
"Retin",20,10,"RO1.10.43",0,NA,NA,1,2018,"HG","SD",1,1,NA,NA,NA
"Retin",21,10,"RO1.10.44",0,NA,NA,1,2018,"HG","SD",1,1,NA,NA,NA
"Retin",22,10,"RO1.10.45",0,NA,NA,0,2018,"HG","J",1,1,NA,NA,NA
"Retin",23,10,"RO1.10.46",0,NA,NA,0,2018,"HG","SD",1,1,NA,NA,NA
"Retin",24,10,"RO1.10.47",0,NA,NA,0,2018,"HG","SD",1,1,NA,NA,NA
"Retin",25,10,"RO1.10.48",0,NA,NA,1,2018,"HG","SD",1,1,NA,NA,NA
"Retin",26,10,"RO1.10.49",0,NA,NA,1,2018,"HG","J",1,1,0,NA,NA
"Retin",27,10,"RO1.10.50",0,NA,NA,0,2018,"HG","SD",1,1,NA,NA,NA
"Retin",2,2,"RO2.2.4",1,1,3,1,2018,"HG","SR",1,1,NA,1,NA
"Retin",2,5,"RO2.5.17",0,NA,NA,0,2018,"HG","SD",3,9,NA,NA,NA
"Retin",2,5,"RO2.5.18",0,NA,NA,1,2018,"HG","SD",3,9,NA,NA,NA
"Retin",2,5,"RO2.5.19",0,NA,NA,1,2018,"HG","SD",3,9,NA,NA,NA
"Retin",3,7,"RO2.7.39",0,NA,NA,1,2018,"HG","J",1,1,0,NA,NA
"Retin",2,8,"RO2.8.11",0,NA,NA,1,2018,"HG","SD",2,4,NA,NA,NA
"Retin",2,9,"RO2.9.3",0,NA,NA,1,2018,"HG","J",2,4,1,NA,NA
"Retin",2,9,"RO2.9.4",0,NA,NA,1,2018,"HG","J",2,4,1,NA,NA
"Retin",3,1,"RO3.1.9",0,NA,NA,0,2018,"HG","J",1,1,NA,NA,NA
"Retin",3,3,"RO3.3.28",1,1,8,1,2018,"HG","LR",3,9,NA,NA,0
"Retin",3,3,"RO3.3.33",0,NA,NA,0,2018,"HG","SD",3,9,NA,NA,NA
"Retin",3,3,"RO3.3.34",0,NA,NA,1,2018,"HG","SD",3,9,NA,NA,NA
"Retin",3,4,"RO3.4.29",1,2,6,1,2018,"HG","LR",14,196,NA,NA,0
"Retin",3,4,"RO3.4.32",0,NA,NA,0,2018,"HG","LR",14,196,NA,NA,NA
"Retin",3,4,"RO3.4.38",0,NA,NA,0,2018,"HG","SD",14,196,NA,NA,NA
"Retin",3,4,"RO3.4.39",0,NA,NA,0,2018,"HG","SD",14,196,NA,NA,NA
"Retin",3,4,"RO3.4.40",0,NA,NA,1,2018,"HG","SD",14,196,NA,NA,NA
"Retin",3,4,"RO3.4.41",0,NA,NA,1,2018,"HG","SD",14,196,NA,NA,NA
"Retin",3,4,"RO3.4.42",0,NA,NA,0,2018,"HG","SD",14,196,NA,NA,NA
"Retin",3,4,"RO3.4.43",0,NA,NA,1,2018,"HG","SD",14,196,NA,NA,NA
"Retin",3,4,"RO3.4.44",0,NA,NA,0,2018,"HG","SD",14,196,NA,NA,NA
"Retin",3,4,"RO3.4.45",0,NA,NA,0,2018,"HG","SD",14,196,NA,NA,NA
"Retin",3,4,"RO3.4.46",0,NA,NA,1,2018,"HG","SD",14,196,NA,NA,NA
"Retin",3,4,"RO3.4.47",0,NA,NA,0,2018,"HG","SD",14,196,NA,NA,NA
"Retin",3,4,"RO3.4.48",0,NA,NA,1,2018,"HG","SD",14,196,NA,NA,NA
"Retin",3,4,"RO3.4.49",0,NA,NA,1,2018,"HG","SD",14,196,NA,NA,NA
"Retin",3,5,"RO3.5.39",0,NA,NA,0,2018,"HG","SD",3,9,NA,NA,NA
"Retin",3,5,"RO3.5.41",0,NA,NA,0,2018,"HG","SD",3,9,NA,NA,NA
"Retin",3,5,"RO3.5.43",0,NA,NA,0,2018,"HG","SD",3,9,NA,NA,NA
"Retin",3,6,"RO3.6.13",1,2,2,0,2018,"HG","SR",6,36,NA,NA,NA
"Retin",3,6,"RO3.6.29",0,NA,NA,0,2018,"HG","SD",6,36,NA,NA,NA
"Retin",3,6,"RO3.6.30",0,NA,NA,1,2018,"HG","SD",6,36,NA,NA,NA
"Retin",3,6,"RO3.6.31",0,NA,NA,0,2018,"HG","SD",6,36,NA,NA,NA
"Retin",3,6,"RO3.6.32",0,NA,NA,0,2018,"HG","SD",6,36,NA,NA,NA
"Retin",3,6,"RO3.6.33",0,NA,NA,0,2018,"HG","SD",6,36,NA,NA,NA
"Retin",3,8,"RO3.8.36",0,NA,NA,0,2018,"HG","LR",8,64,NA,NA,NA
"Retin",3,8,"RO3.8.61",0,NA,NA,0,2018,"HG","SR",8,64,NA,NA,NA
"Retin",3,8,"RO3.8.64",0,NA,NA,1,2018,"HG","LR",8,64,NA,NA,0
"Retin",3,8,"RO3.8.70",0,NA,NA,0,2018,"HG","SD",8,64,NA,NA,NA
"Retin",3,8,"RO3.8.71",0,NA,NA,1,2018,"HG","SD",8,64,NA,NA,NA
"Retin",3,8,"RO3.8.72",0,NA,NA,1,2018,"HG","SD",8,64,NA,NA,NA
"Retin",3,8,"RO3.8.73",0,NA,NA,1,2018,"HG","SD",8,64,NA,NA,NA
"Retin",3,9,"RO3.9.40",0,NA,NA,0,2018,"HG","LR",1,1,NA,NA,NA
"Retin",4,2,"RO4.2.4",1,1,7,1,2018,"HG","LR",1,1,NA,NA,0
"Retin",4,3,"RO4.3.27",1,1,7,0,2018,"HG","SR",10,100,NA,NA,NA
"Retin",4,3,"RO4.3.34",0,NA,NA,0,2018,"HG","SR",10,100,NA,NA,NA
"Retin",4,3,"RO4.3.35",0,NA,NA,1,2018,"HG","LR",10,100,NA,NA,0
"Retin",4,3,"RO4.3.36",0,NA,NA,1,2018,"HG","SR",10,100,NA,1,NA
"Retin",4,3,"RO4.3.38",0,NA,NA,1,2018,"HG","J",10,100,0,NA,NA
"Retin",4,3,"RO4.3.39",0,NA,NA,1,2018,"HG","J",10,100,0,NA,NA
"Retin",4,3,"RO4.3.40",0,NA,NA,1,2018,"HG","SD",10,100,NA,NA,NA
"Retin",4,3,"RO4.3.41",0,NA,NA,0,2018,"HG","SD",10,100,NA,NA,NA
"Retin",4,3,"RO4.3.42",0,NA,NA,1,2018,"HG","SD",10,100,NA,NA,NA
"Retin",4,3,"RO4.3.43",0,NA,NA,0,2018,"HG","SD",10,100,NA,NA,NA
"Retin",4,4,"RO4.4.44",1,1,7,0,2018,"HG","SR",13,169,NA,NA,NA
"Retin",4,4,"RO4.4.52",0,NA,NA,1,2018,"HG","SR",13,169,NA,1,NA
"Retin",4,4,"RO4.4.101",0,NA,NA,0,2018,"HG","SR",13,169,NA,NA,NA
"Retin",4,4,"RO4.4.104",0,NA,NA,0,2018,"HG","SR",13,169,NA,NA,NA
"Retin",4,4,"RO4.4.106",0,NA,NA,0,2018,"HG","J",13,169,NA,NA,NA
"Retin",4,4,"RO4.4.107",0,NA,NA,0,2018,"HG","J",13,169,NA,NA,NA
"Retin",4,4,"RO4.4.108",0,NA,NA,1,2018,"HG","J",13,169,1,NA,NA
"Retin",4,4,"RO4.4.109",0,NA,NA,0,2018,"HG","SD",13,169,NA,NA,NA
"Retin",4,4,"RO4.4.110",0,NA,NA,0,2018,"HG","SD",13,169,NA,NA,NA
"Retin",4,4,"RO4.4.111",0,NA,NA,0,2018,"HG","SD",13,169,NA,NA,NA
"Retin",4,4,"RO4.4.112",0,NA,NA,0,2018,"HG","SD",13,169,NA,NA,NA
"Retin",4,4,"RO4.4.113",0,NA,NA,0,2018,"HG","SD",13,169,NA,NA,NA
"Retin",4,4,"RO4.4.114",0,NA,NA,0,2018,"HG","SD",13,169,NA,NA,NA
"Retin",4,5,"RO4.5.21",0,NA,NA,1,2018,"HG","SR",2,4,NA,1,NA
"Retin",4,5,"RO4.5.23",0,NA,NA,0,2018,"HG","SD",2,4,NA,NA,NA
"Retin",4,6,"RO4.6.4",0,NA,NA,0,2018,"HG","SD",1,1,NA,NA,NA
"Retin",4,8,"RO4.8.2",0,NA,NA,0,2018,"HG","SD",2,4,NA,NA,NA
"Retin",4,9,"RO4.9.6",0,NA,NA,0,2018,"HG","SD",5,25,NA,NA,NA
"Retin",4,9,"RO4.9.7",0,NA,NA,0,2018,"HG","SD",5,25,NA,NA,NA
"Retin",4,9,"RO4.9.8",0,NA,NA,0,2018,"HG","J",5,25,NA,NA,NA
"Retin",4,9,"RO4.9.9",0,NA,NA,1,2018,"HG","SD",5,25,NA,NA,NA
"Retin",4,9,"RO4.9.10",0,NA,NA,1,2018,"HG","SD",5,25,NA,NA,NA
"Retin",4,10,"RO4.10.3",0,NA,NA,0,2018,"HG","SD",2,4,NA,NA,NA
"Tarifa",4,2,"TV4.2.3",0,NA,NA,0,2018,"LG","LR",2,4,NA,NA,NA
"Tarifa",4,2,"TV4.2.4",0,NA,NA,0,2018,"LG","SD",2,4,NA,NA,NA
"Tarifa",4,5,"TV4.5.3",0,NA,NA,1,2018,"LG","J",1,1,1,NA,NA
"Tarifa",3,2,"TV3.2.1",0,NA,NA,0,2018,"LG","LR",1,1,NA,NA,NA
"Tarifa",2,7,"TV2.7.4",1,1,5,0,2018,"LG","LR",1,1,NA,NA,NA
"Tarifa",2,9,"TV2.8.7",0,NA,NA,0,2018,"LG","SD",1,1,NA,NA,NA
"Tarifa",2,10,"TV2.8.8",0,NA,NA,0,2018,"LG","SD",1,1,NA,NA,NA
"Tarifa",2,11,"TV2.8.9",0,NA,NA,0,2018,"LG","SD",1,1,NA,NA,NA
"Tarifa",2,12,"TV2.8.10",0,NA,NA,1,2018,"LG","SD",1,1,NA,NA,NA
"Tarifa",1,3,"TV1.3.1",0,NA,NA,0,2018,"LG","SD",1,1,NA,NA,NA
"Tarifa",1,8,"TV1.8.7",0,NA,NA,0,2018,"LG","J",1,1,NA,NA,NA
"Vertedero",1,4,"VY1.4.14",0,NA,NA,1,2018,"LG","SD",2,4,NA,NA,NA
"Vertedero",1,4,"VY1.4.15",0,NA,NA,0,2018,"LG","SD",2,4,NA,NA,NA
"Vertedero",1,5,"VY1.5.6",1,1,4,0,2018,"LG","SR",2,4,NA,NA,NA
"Vertedero",1,5,"VY1.5.8",0,NA,NA,0,2018,"LG","J",2,4,NA,NA,NA
"Vertedero",1,6,"VY1.6.7",0,NA,NA,0,2018,"LG","SR",3,9,NA,NA,NA
"Vertedero",1,6,"VY1.6.8",0,NA,NA,0,2018,"LG","SR",3,9,NA,NA,NA
"Vertedero",1,6,"VY1.6.9",1,1,3,1,2018,"LG","LR",3,9,NA,NA,0
"Vertedero",1,7,"VY1.7.21",0,NA,NA,1,2018,"LG","J",3,9,0,NA,NA
"Vertedero",1,7,"VY1.7.23",0,NA,NA,0,2018,"LG","SD",3,9,NA,NA,NA
"Vertedero",1,7,"VY1.7.24",0,NA,NA,0,2018,"LG","SD",3,9,NA,NA,NA
"Vertedero",1,8,"VY1.8.26",0,NA,NA,0,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,8,"VY1.8.27",0,NA,NA,0,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,8,"VY1.8.28",0,NA,NA,1,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,8,"VY1.8.29",0,NA,NA,1,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,8,"VY1.8.30",0,NA,NA,0,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,8,"VY1.8.31",0,NA,NA,0,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,8,"VY1.8.32",0,NA,NA,1,2018,"LG","J",9,81,0,NA,NA
"Vertedero",1,8,"VY1.8.33",0,NA,NA,1,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,8,"VY1.8.34",0,NA,NA,1,2018,"LG","SD",9,81,NA,NA,NA
"Vertedero",1,9,"VY1.9.65",0,NA,NA,0,2018,"LG","SD",2,4,NA,NA,NA
